HGNC_ID	HGNC_symbol	transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_non	p_css	p_fs	p_lof
HGNC:28221	UBL7	ENST00000567435.1	UBL7	15	74738430	74751208	1143	10	1.55889101983e-05	4.36718094612e-06	1.03399844876e-05	3.90254830669e-07	4.91489933898e-07	1.036922553e-06	1.91866731757e-06
HGNC:26027	COMMD4	ENST00000267935.8	COMMD4	15	75628430	75632346	600	8	8.66507254461e-06	2.65233358093e-06	5.60787268587e-06	1.56795776022e-07	2.48070501785e-07	8.39385516423e-07	1.24425179423e-06
HGNC:25965	LRRC49	ENST00000560369.1	LRRC49	15	71185233	71341951	2076	16	2.7569103895e-05	7.20380634031e-06	1.85483998107e-05	1.02364010603e-06	7.93257638029e-07	1.58149806755e-06	3.3983958116e-06
HGNC:28107	PPCDC	ENST00000342932.3	PPCDC	15	75320659	75341576	615	5	9.29166294309e-06	2.75271807528e-06	6.17890013254e-06	1.91797425575e-07	1.68247309684e-07	5.22564016683e-07	8.82608751941e-07
HGNC:17867	NPTN	ENST00000345330.4	NPTN	15	73854250	73925556	1197	8	2.18331909453e-05	6.85973023569e-06	1.40875210611e-05	5.8071785941e-07	3.05221789194e-07	8.19921824319e-07	1.70586147292e-06
HGNC:5980	IL16	ENST00000302987.4	IL16	15	81517740	81601139	3999	18	5.87405523352e-05	1.77146464461e-05	3.85608401157e-05	1.71543655102e-06	7.49629222446e-07	2.03710401301e-06	4.50216978648e-06
HGNC:33727	SAXO2	ENST00000339465.5	FAM154B	15	82555220	82575403	1197	3	1.49989345844e-05	3.66337956948e-06	1.08164582757e-05	4.38421802782e-07	8.06749363874e-08	3.43627794639e-07	8.62724533807e-07
HGNC:30300	WDR61	ENST00000267973.2	WDR61	15	78575773	78588028	918	10	1.18897080218e-05	3.31369414062e-06	7.81375715977e-06	3.60574769676e-07	4.01681951738e-07	1.09017514874e-06	1.85243187015e-06
HGNC:991	BCL2A1	ENST00000267953.3	BCL2A1	15	80253408	80263461	528	2	7.20335886448e-06	2.2174003239e-06	4.56573852477e-06	3.75170302834e-07	4.50497129665e-08	2.22685702637e-07	6.42905718437e-07
HGNC:9533	PSMA4	ENST00000044462.7	PSMA4	15	78834269	78841286	786	8	9.57611326344e-06	2.3231205555e-06	6.53392551711e-06	4.10925882349e-07	3.08141308482e-07	8.74966749093e-07	1.59403393993e-06
HGNC:44655	ST20-MTHFS	ENST00000479961.1	ST20-MTHFS	15	80137551	80200015	540	3	7.06346290715e-06	1.87618992588e-06	4.70898654596e-06	4.09919239805e-07	6.83671955012e-08	3.33673445282e-07	8.11959880588e-07
HGNC:11839	TLE3	ENST00000558939.1	TLE3	15	70342435	70389137	2319	20	3.87102359307e-05	1.3109791315e-05	2.38630889288e-05	8.15280299698e-07	9.22075387141e-07	1.95218562846e-06	3.6895413153e-06
HGNC:18448	NEIL1	ENST00000564784.1	NEIL1	15	75641246	75647375	1173	9	2.20279805246e-05	5.93841206315e-06	1.4934325972e-05	8.02310997347e-07	3.52931492129e-07	9.4449013106e-07	2.09973262054e-06
HGNC:2267	COX5A	ENST00000322347.6	COX5A	15	75215997	75230355	453	4	5.40466109862e-06	1.23739805498e-06	3.91604504142e-06	1.38202255681e-07	1.13015746531e-07	4.17421843588e-07	6.68639845799e-07
NA	NA	ENST00000559008.1	RP11-210M15.2	15	80672442	80695898	171	3	2.58461310166e-07	6.87162317222e-08	1.75471269699e-07	6.14955016376e-09	8.12425858102e-09	3.35808846057e-07	3.50082654802e-07
HGNC:29183	TBC1D2B	ENST00000300584.3	TBC1D2B	15	78290501	78369994	2892	13	3.56695382708e-05	9.87679414626e-06	2.40394265809e-05	1.29700165174e-06	4.56315891893e-07	1.41243865155e-06	3.16575619519e-06
HGNC:23193	THAP10	ENST00000249861.4	THAP10	15	71174792	71184611	774	3	1.27022699396e-05	3.48571162633e-06	8.74022196305e-06	3.91620182574e-07	8.47161676395e-08	2.96237558982e-07	7.72573909195e-07
HGNC:13593	FBXO22	ENST00000308275.3	FBXO22	15	76196304	76225443	1212	7	1.80110389999e-05	4.90377941037e-06	1.23442450612e-05	5.02548660149e-07	2.60465868121e-07	7.40075103661e-07	1.50308963193e-06
HGNC:21744	CPEB1	ENST00000568128.1	CPEB1	15	83213341	83316621	1686	12	2.23140609444e-05	5.73833696702e-06	1.49679635873e-05	1.15400777296e-06	4.53752617149e-07	1.38568574424e-06	2.99344613435e-06
HGNC:6845	MAP2K5	ENST00000178640.5	MAP2K5	15	67835673	68099088	1347	22	1.81158650565e-05	4.98219706076e-06	1.14750377093e-05	7.51079000019e-07	9.07551286358e-07	2.07394349215e-06	3.73257377853e-06
HGNC:28889	TMED3	ENST00000299705.5	TMED3	15	79603591	79614556	654	3	1.23929003344e-05	3.90626190734e-06	7.87388787072e-06	5.27224326516e-07	8.5526229771e-08	3.31322198178e-07	9.44072754465e-07
HGNC:32206	GOLGA6C	ENST00000300576.5	GOLGA6C	15	75550939	75562540	2082	18	9.34391899182e-06	2.82969927145e-06	5.98311355402e-06	3.59242239854e-07	1.71863926509e-07	1.88679534988e-06	2.41790151625e-06
HGNC:34403	HYKK	ENST00000388988.4	HYKK	15	78805430	78826012	1122	4	1.39473470082e-05	3.78189088204e-06	9.39493700256e-06	6.4082082133e-07	1.29698302319e-07	4.37359978096e-07	1.20787910174e-06
HGNC:14885	DNAJA4	ENST00000394855.3	DNAJA4	15	78556655	78572802	1281	8	1.87013660612e-05	5.39534661288e-06	1.22997128367e-05	7.27375203526e-07	2.78931408071e-07	8.71951441603e-07	1.8782580532e-06
HGNC:7437	MTHFS	ENST00000258874.3	MTHFS	15	80137551	80189330	612	3	7.89496554615e-06	2.10124294896e-06	5.31225301604e-06	4.09126282764e-07	7.23432983848e-08	3.33658621949e-07	8.15128203098e-07
HGNC:1964	CHRNB4	ENST00000261751.3	CHRNB4	15	78917474	78933475	1497	6	2.84836423602e-05	8.86661782924e-06	1.8694645439e-05	7.08689082572e-07	2.13690009338e-07	6.56955345118e-07	1.57933443703e-06
HGNC:6115	IREB2	ENST00000258886.8	IREB2	15	78730679	78790485	2892	22	3.71366573212e-05	9.7683927402e-06	2.44788899959e-05	1.83646519568e-06	1.05290938949e-06	2.40414020877e-06	5.29351479395e-06
HGNC:29172	KIAA1024	ENST00000305428.3	KIAA1024	15	79748489	79760726	2751	3	4.21309089049e-05	1.26028172154e-05	2.80684680459e-05	1.37132049895e-06	8.83031445772e-08	3.3193609923e-07	1.79155974276e-06
HGNC:10397	RPS17	ENST00000330339.7	RPS17	15	82821208	82824836	408	5	7.17744333302e-07	1.9334150803e-07	4.9107907287e-07	1.68900184549e-08	1.64337339472e-08	5.74505579064e-07	6.07829331466e-07
HGNC:6665	LOXL1	ENST00000261921.7	LOXL1	15	74219124	74244178	1725	7	3.74593070593e-05	1.30738908084e-05	2.34115241598e-05	7.24397908252e-07	2.49494182922e-07	7.20926387633e-07	1.69481847881e-06
HGNC:27521	ST20-AS1	ENST00000560255.1	C15orf37	15	80215115	80215508	393	1	7.43275962561e-06	2.30114349742e-06	4.83345562307e-06	2.98160505118e-07	0.0	1.11283224337e-07	4.09443729455e-07
HGNC:24012	LARP6	ENST00000299213.8	LARP6	15	71124390	71146427	1476	3	2.17665897158e-05	6.59021582575e-06	1.46510315923e-05	4.54109886308e-07	7.12324114467e-08	2.960514925e-07	8.21393790256e-07
HGNC:28468	SNX33	ENST00000308527.5	SNX33	15	75941443	75949556	1725	2	3.00743334361e-05	7.86896313437e-06	2.13798993136e-05	7.79558553861e-07	4.59124342335e-08	2.10720897187e-07	1.03619188528e-06
NA	NA	ENST00000514871.1	RP11-247C2.2	15	74420765	74421432	327	2	5.36831379431e-07	1.50319312562e-07	3.63683937234e-07	1.8675657311e-08	4.1524723242e-09	2.06489521405e-07	2.2931765104e-07
HGNC:30227	SPPL2A	ENST00000314852.2	IMP3	15	75931954	75932509	555	1	1.59460298586e-05	4.80555461752e-06	1.09776123194e-05	1.62862921674e-07	0.0	1.05341406471e-07	2.68204328145e-07
HGNC:16882	HCN4	ENST00000261917.3	HCN4	15	73614821	73660611	3612	8	7.22819606624e-05	2.41518938295e-05	4.66307737573e-05	1.18560167623e-06	3.13691399404e-07	8.17137809394e-07	2.31643088503e-06
HGNC:26925	ABHD17C	ENST00000258884.4	ABHD17C	15	80987770	81046711	990	3	1.71056159358e-05	6.18377421662e-06	1.05014980479e-05	3.42682636249e-07	7.76610350898e-08	3.37221624222e-07	7.5756529556e-07
HGNC:33733	TMEM202	ENST00000341689.3	TMEM202	15	72690667	72700234	822	5	1.05901958516e-05	2.95326352523e-06	6.86371121023e-06	5.98343646406e-07	1.74877469768e-07	5.04258159438e-07	1.27747927561e-06
HGNC:15078	OR4F15	ENST00000332238.4	OR4F15	15	102358389	102359328	939	1	1.0722311444e-05	2.74946160993e-06	7.77948873377e-06	1.93361100264e-07	0.0	1.42003414861e-07	3.35364515125e-07
HGNC:26571	LYSMD4	ENST00000344791.2	LYSMD4	15	100269327	100272116	894	4	1.39747235676e-05	4.35616937863e-06	9.19624157773e-06	2.9450810671e-07	1.27804504557e-07	5.56426584724e-07	9.78739195989e-07
NA	NA	ENST00000558195.1	RP11-182J1.16	15	84841253	84850895	396	3	6.46900284729e-07	1.92661206925e-07	4.31821957932e-07	1.41732016355e-08	8.24391823585e-09	3.53117394675e-07	3.75534514547e-07
HGNC:26835	FAM169B	ENST00000558256.1	FAM169B	15	98982859	99029126	579	5	8.78305975376e-06	2.68741953376e-06	5.67335330958e-06	2.46552026039e-07	1.75734884387e-07	6.86736880801e-07	1.10902379123e-06
HGNC:18140	RHCG	ENST00000268122.4	RHCG	15	90015965	90039775	1440	10	2.51437881684e-05	7.97021188533e-06	1.59685729551e-05	6.99410926289e-07	5.05592401631e-07	1.24890780634e-06	2.45391113426e-06
HGNC:10832	SH3GL3	ENST00000427482.2	SH3GL3	15	84116285	84287039	1044	9	1.3909426238e-05	3.97895332731e-06	8.84629276074e-06	7.7123335386e-07	3.12946796065e-07	1.05171883302e-06	2.13589898294e-06
HGNC:12712	VPS33B	ENST00000333371.3	VPS33B	15	91542204	91565479	1854	23	2.83378034267e-05	7.18567133592e-06	1.87175722026e-05	1.33492420665e-06	1.09963568151e-06	2.92118714292e-06	5.35574703107e-06
NA	NA	ENST00000299633.4	HDGFRP3	15	83808021	83876166	612	6	8.63106625571e-06	2.36097629385e-06	5.71435968288e-06	2.18313101811e-07	3.37417177175e-07	6.97799943387e-07	1.25353022237e-06
HGNC:38824	C15orf38-AP3S2	ENST00000398333.3	C15orf38-AP3S2	15	90378746	90456067	1185	10	2.008199348e-05	6.1466049849e-06	1.30329711167e-05	5.09199368517e-07	3.93218009869e-07	1.25453048345e-06	2.15694786184e-06
HGNC:7976	NR2F2	ENST00000394166.3	NR2F2	15	96875334	96880851	1245	3	2.99914726142e-05	1.0621458796e-05	1.8793113588e-05	4.91163645113e-07	8.57365850312e-08	4.03198091083e-07	9.80098321227e-07
HGNC:18077	NGRN	ENST00000379095.3	NGRN	15	90808944	90815020	876	3	1.32899931536e-05	3.95149325186e-06	8.64065701013e-06	6.20101484364e-07	7.77414072478e-08	3.77948201841e-07	1.07579109345e-06
HGNC:24728	TARSL2	ENST00000335968.3	TARSL2	15	102194784	102264590	2409	19	3.28243799159e-05	9.15496256784e-06	2.14524039309e-05	1.44911219225e-06	7.67901224883e-07	2.69470127438e-06	4.91171469151e-06
HGNC:28355	LRRC28	ENST00000301981.3	LRRC28	15	99796162	99926307	1104	9	1.65060453604e-05	4.67243800849e-06	1.07270351376e-05	7.65855995787e-07	3.4071621857e-07	1.24686268987e-06	2.35343490422e-06
HGNC:7036	MFGE8	ENST00000268150.8	MFGE8	15	89442625	89456550	1164	8	2.06630962903e-05	6.60632548336e-06	1.32007693531e-05	5.66490746069e-07	2.89510707803e-07	9.92740547368e-07	1.84874200124e-06
HGNC:3657	FES	ENST00000328850.3	FES	15	91428275	91438788	2469	18	4.19330847489e-05	1.17795537539e-05	2.76873813945e-05	1.61940941929e-06	8.46740181362e-07	2.28323880221e-06	4.74938840285e-06
HGNC:25568	FANCI	ENST00000310775.7	FANCI	15	89790878	89859690	3987	37	4.57823556991e-05	1.25263453993e-05	2.98813600564e-05	1.80850072641e-06	1.56614951699e-06	4.61104341994e-06	7.98569366334e-06
HGNC:371	AKAP13	ENST00000361243.2	AKAP13	15	86028951	86287908	8454	36	0.000114553238582	3.12344183516e-05	7.75060894436e-05	4.12382499157e-06	1.68890579539e-06	4.30609164405e-06	1.0118822431e-05
HGNC:5383	IDH2	ENST00000330062.3	IDH2	15	90627497	90645622	1359	11	2.19373757613e-05	6.55858783437e-06	1.4569054392e-05	4.00233176272e-07	4.09500358633e-07	1.3830747052e-06	2.19280824011e-06
NA	NA	ENST00000378936.1	AC016251.1	15	96831279	96831660	381	1	4.33138539131e-07	1.22357557269e-07	2.89700004887e-07	2.1080976975e-08	0.0	1.34334863811e-07	1.55415840786e-07
HGNC:17718	SEC11A	ENST00000268220.7	SEC11A	15	85213249	85259306	540	6	7.33641368873e-06	1.76311853933e-06	4.84948985165e-06	5.27522493373e-07	1.96282804388e-07	7.09434298784e-07	1.43323959655e-06
HGNC:1058	BLM	ENST00000355112.3	BLM	15	91290622	91358509	4254	21	5.22757161642e-05	1.48796093248e-05	3.47300426516e-05	1.68850694694e-06	9.77557240917e-07	2.66051967934e-06	5.3265838672e-06
HGNC:5465	IGF1R	ENST00000268035.6	IGF1R	15	99192810	99500671	4104	21	7.70575982318e-05	2.43860190375e-05	4.97345613237e-05	1.97269726743e-06	9.64320603204e-07	2.89711968958e-06	5.83413756022e-06
HGNC:24466	SYNM	ENST00000336292.6	SYNM	15	99645405	99673263	4695	5	7.09669677181e-05	2.26912336023e-05	4.60639996448e-05	2.1181957577e-06	9.35387132831e-08	6.91274416348e-07	2.90300888733e-06
HGNC:28704	TICRR	ENST00000268138.7	TICRR	15	90118817	90170317	5733	22	8.10030372567e-05	2.3083993961e-05	5.36911032269e-05	3.20014719533e-06	1.02779287361e-06	2.75135765439e-06	6.97929772332e-06
HGNC:11152	SNRPA1	ENST00000254193.6	SNRPA1	15	101821928	101835383	768	9	1.07764625583e-05	3.09840274439e-06	7.05531056922e-06	1.78014977285e-07	4.44734267409e-07	1.27140210372e-06	1.89415134842e-06
HGNC:9179	POLG	ENST00000268124.5	POLG	15	89859981	89876985	3720	22	6.20602035465e-05	1.7513715108e-05	4.13832517869e-05	2.22047881341e-06	9.42757838202e-07	2.7428101719e-06	5.90604682351e-06
HGNC:6130	ISG20	ENST00000306072.5	ISG20	15	89182597	89198762	546	3	1.13564954741e-05	3.2445891778e-06	7.68525078903e-06	3.34675288892e-07	9.19802183992e-08	3.71210583901e-07	7.97866091192e-07
HGNC:18608	LRRK1	ENST00000388948.3	LRRK1	15	101464837	101609053	6048	33	0.000108555558951	3.50822702453e-05	6.93545139531e-05	2.72153906417e-06	1.39723568823e-06	4.64990754035e-06	8.76868229275e-06
HGNC:28087	ARRDC4	ENST00000268042.6	ARRDC4	15	98504091	98514417	1257	8	1.52705187034e-05	4.30728422994e-06	1.00535950923e-05	6.23335420674e-07	2.86303960445e-07	1.09331719746e-06	2.00295657858e-06
HGNC:1192	MRPL46	ENST00000312475.4	MRPL46	15	89002843	89010608	840	4	1.32849217545e-05	3.87827590686e-06	8.56863712587e-06	7.0551521678e-07	1.32493504968e-07	4.93922656874e-07	1.33193137862e-06
HGNC:29659	MESP2	ENST00000341735.3	MESP2	15	90319588	90321565	1194	2	2.07314285768e-05	7.36321304007e-06	1.27713114308e-05	5.6250386328e-07	3.44002427392e-08	2.5060531661e-07	8.4750942263e-07
HGNC:23752	CERS3	ENST00000284382.4	CERS3	15	100942917	101042054	1152	10	1.55507835861e-05	4.21748366903e-06	1.0284038187e-05	6.50424519196e-07	3.98837210778e-07	1.40133797363e-06	2.4505997036e-06
HGNC:27080	PGPEP1L	ENST00000378919.6	PGPEP1L	15	99511706	99544436	591	4	1.06893996662e-05	3.50206804495e-06	6.8133551127e-06	2.71354390845e-07	1.02622117752e-07	5.5226265962e-07	9.26239168217e-07
HGNC:10024	RLBP1	ENST00000268125.5	RLBP1	15	89753515	89762206	954	7	1.59062426868e-05	4.4746342958e-06	1.06773894788e-05	4.97764883282e-07	2.56454028902e-07	8.71650872673e-07	1.62586978486e-06
HGNC:8569	PCSK6	ENST00000348070.1	PCSK6	15	101845462	102029873	2907	23	4.19378740744e-05	1.32287121605e-05	2.63623555328e-05	1.44232290465e-06	9.04483476497e-07	3.25202807177e-06	5.59883445292e-06
HGNC:25722	AEN	ENST00000332810.3	AEN	15	89169440	89173525	978	3	1.67979726088e-05	4.64705971735e-06	1.1552460423e-05	5.10240487046e-07	8.82119814868e-08	3.71126005579e-07	9.69578474112e-07
HGNC:571	AP3S2	ENST00000336418.4	AP3S2	15	90378746	90437181	582	6	7.25591419947e-06	1.9224098285e-06	4.89360784492e-06	2.23653506064e-07	2.16243019994e-07	7.52578679375e-07	1.19247520544e-06
HGNC:26549	C15orf32	ENST00000333334.2	C15orf32	15	93015378	93043630	537	3	6.81456613459e-06	1.95995742817e-06	4.44512604916e-06	3.18409820939e-07	9.1072836325e-08	3.87162566489e-07	7.96645223753e-07
HGNC:319	ACAN	ENST00000439576.2	ACAN	15	89379437	89417712	7593	17	0.000110558037438	3.44315721414e-05	7.2939337213e-05	2.43994172081e-06	7.47186362464e-07	2.10837342139e-06	5.29550150466e-06
HGNC:28088	LINC00923	ENST00000503874.3	LINC00923	15	98286683	98417515	363	2	4.81930663719e-07	1.44054261351e-07	3.23385842655e-07	1.03889145888e-08	4.10164512501e-09	2.7288838877e-07	2.87378948484e-07
HGNC:20994	ZSCAN2	ENST00000448803.2	ZSCAN2	15	85147158	85165271	1845	2	2.71620857069e-05	7.72682028226e-06	1.83842305865e-05	1.00716907577e-06	4.38657623513e-08	2.3627552698e-07	1.2873103651e-06
HGNC:21446	HAPLN3	ENST00000359595.3	HAPLN3	15	89421200	89430529	1083	4	2.37391600174e-05	7.41744443874e-06	1.55531242729e-05	6.38855237938e-07	1.29736067875e-07	4.96237592707e-07	1.26482889852e-06
HGNC:22957	SPATS1	ENST00000328504.3	SPATA8	15	97326885	97328347	318	3	4.83239274659e-06	1.49260799715e-06	2.93455431627e-06	3.14705911932e-07	9.05245212366e-08	4.05068662629e-07	8.10299095798e-07
HGNC:28782	ARPIN	ENST00000357484.5	C15orf38	15	90445026	90456067	681	6	1.30580182665e-05	4.27902164891e-06	8.28480075933e-06	2.87250137426e-07	2.06945720806e-07	7.52890266267e-07	1.2470861245e-06
HGNC:25477	DET1	ENST00000564406.1	DET1	15	89056181	89079565	1686	5	2.59401945253e-05	6.00776972849e-06	1.87715761159e-05	1.00517300807e-06	1.55675672923e-07	6.17824487937e-07	1.77867316893e-06
NA	NA	ENST00000560059.1	CTD-2054N24.2	15	100348375	100353279	234	2	3.88850310924e-07	1.23323938008e-07	2.54153819329e-07	7.27464199494e-09	4.09791159147e-09	2.78434213447e-07	2.89806767033e-07
HGNC:8793	PDE8A	ENST00000310298.4	PDE8A	15	85525393	85681134	2490	22	3.34553556677e-05	8.86197257845e-06	2.23055034801e-05	1.38187224065e-06	9.06007368547e-07	2.6138337747e-06	4.9017133839e-06
HGNC:6110	IQGAP1	ENST00000268182.5	IQGAP1	15	90931573	91043340	4974	38	6.67094618217e-05	1.78262881147e-05	4.40945111342e-05	3.07480965627e-06	1.71385291656e-06	4.79766013632e-06	9.58632270916e-06
HGNC:14050	MRPS11	ENST00000325844.4	MRPS11	15	89010948	89021210	585	6	1.07281180878e-05	3.37850434628e-06	6.83125221845e-06	3.12305685324e-07	2.06055837705e-07	7.40956082759e-07	1.25931760579e-06
HGNC:25636	MCTP2	ENST00000357742.4	MCTP2	15	94841494	95022263	2637	22	3.82836562917e-05	1.02469063148e-05	2.53950371144e-05	1.35106382275e-06	1.29064903971e-06	2.89729505857e-06	5.53900792103e-06
HGNC:30522	HDDC3	ENST00000330334.3	HDDC3	15	91474772	91475770	423	4	6.52491447402e-06	2.01087927312e-06	4.29693739114e-06	9.72896206555e-08	1.19808189108e-07	5.07615695182e-07	7.24713504946e-07
NA	NA	ENST00000378904.2	DKFZP779J2370	15	100256606	100257002	396	1	5.72671353573e-07	1.76815327535e-07	3.80983284535e-07	1.48727415036e-08	0.0	1.39086851446e-07	1.5395959295e-07
HGNC:24128	TM2D3	ENST00000333202.3	TM2D3	15	102182681	102192564	744	6	1.31359893556e-05	3.89401240199e-06	8.76841674222e-06	2.61040157149e-07	2.12520054255e-07	8.5059746299e-07	1.32415767439e-06
HGNC:30497	KIF7	ENST00000394412.3	KIF7	15	90171649	90196161	4032	18	4.82956913292e-05	1.34423114425e-05	3.24939470359e-05	1.81286584924e-06	5.46567001574e-07	2.25201305623e-06	4.61144590704e-06
HGNC:17198	CHSY1	ENST00000254190.3	CHSY1	15	101717592	101791661	2409	3	3.79002834663e-05	1.12816851027e-05	2.52608081507e-05	1.28152193844e-06	7.6268274396e-08	4.23525090818e-07	1.78131530366e-06
HGNC:409	ALDH1A3	ENST00000329841.5	ALDH1A3	15	101420112	101454978	1539	13	2.44554255161e-05	7.72481101215e-06	1.56708941279e-05	4.37866371951e-07	6.21854004105e-07	1.8294181577e-06	2.88913853376e-06
HGNC:30308	RGMA	ENST00000557301.1	RGMA	15	93588227	93616985	1377	4	2.51363414431e-05	8.61529919348e-06	1.59576353541e-05	4.71438550614e-07	9.19683449102e-08	5.19431143579e-07	1.0828380391e-06
HGNC:30457	RCCD1	ENST00000394258.2	RCCD1	15	91499964	91504999	1131	7	1.67032277486e-05	5.33960287637e-06	1.04715696681e-05	4.69104943136e-07	4.22950261022e-07	8.88592697421e-07	1.78064790158e-06
HGNC:16874	SV2B	ENST00000394232.1	SV2B	15	91769493	91835782	2052	12	2.98401581412e-05	8.66100527024e-06	1.95257429935e-05	1.15506373171e-06	4.98346145807e-07	1.52841988217e-06	3.18182975969e-06
HGNC:17109	ADAMTS17	ENST00000268070.4	ADAMTS17	15	100514606	100882104	3288	22	5.7370075042e-05	1.84885763025e-05	3.5754237791e-05	2.05572536631e-06	1.07153558224e-06	3.07308512547e-06	6.20034607402e-06
HGNC:8033	NTRK3	ENST00000360948.2	NTRK3	15	88420165	88799384	2520	18	4.06357904973e-05	1.16387702658e-05	2.70272899133e-05	1.27215439432e-06	6.97575923806e-07	2.21268901431e-06	4.18241933244e-06
HGNC:27256	GOLGA6L4	ENST00000510439.2	GOLGA6L4	15	84904586	84911344	1725	9	3.37268305642e-06	9.38891012252e-07	2.27956229467e-06	1.09312264566e-07	4.49174849291e-08	1.06014314796e-06	1.21437289746e-06
HGNC:4069	GABARAPL3	ENST00000412799.2	GABARAPL3	15	90892075	90892429	354	1	4.23980092505e-06	1.25094875562e-06	2.8993054437e-06	8.95467257298e-08	0.0	1.26095350127e-07	2.15642075857e-07
HGNC:25928	WDR73	ENST00000434634.2	WDR73	15	85186700	85197505	1137	8	1.31463956991e-05	3.46198003935e-06	8.91600037861e-06	5.21653599654e-07	2.46761681507e-07	9.45501330753e-07	1.71391661191e-06
HGNC:32484	TTLL13P	ENST00000339615.5	TTLL13	15	90793862	90802187	1380	9	2.16595228556e-05	5.09495522114e-06	1.49789083998e-05	1.22862592262e-06	3.57033312015e-07	1.13368932607e-06	2.71934856071e-06
HGNC:17182	ASB7	ENST00000332783.7	ASB7	15	101152421	101188667	957	3	1.62845641133e-05	4.49399828752e-06	1.06083976776e-05	1.09497624191e-06	8.71919062468e-08	4.21062514026e-07	1.60323066218e-06
HGNC:34360	GDPGP1	ENST00000558017.1	GDPGP1	15	90784140	90785298	1158	1	1.87462794088e-05	5.35317597184e-06	1.29364069852e-05	4.56696451783e-07	0.0	1.25946726957e-07	5.8264317874e-07
HGNC:17574	ALPK3	ENST00000258888.5	ALPK3	15	85360077	85411687	5724	14	9.3122083504e-05	2.82217639028e-05	6.16959507527e-05	2.63659337685e-06	5.67775471644e-07	1.65854694742e-06	4.86291579591e-06
HGNC:7842	NMB	ENST00000394588.3	NMB	15	85198500	85201383	465	3	7.35787196282e-06	2.14585667812e-06	4.78921318229e-06	3.49954856896e-07	7.28472455299e-08	3.54595505106e-07	7.77397607531e-07
HGNC:33108	ZNF774	ENST00000354377.3	ZNF774	15	90897892	90904515	1452	3	2.03492487773e-05	5.79403701679e-06	1.3392494221e-05	1.08219105714e-06	8.05264823347e-08	3.78324080523e-07	1.54104162e-06
HGNC:500	ANPEP	ENST00000300060.6	ANPEP	15	90328579	90349814	2904	20	5.3600063138e-05	1.74068062728e-05	3.37132539851e-05	1.50073202576e-06	9.79270854403e-07	2.50664870759e-06	4.98665158776e-06
NA	NA	ENST00000599897.1	AC112693.2	15	93749422	93749968	546	1	6.87631641442e-07	1.99280730133e-07	4.65675802668e-07	2.267510864e-08	0.0	1.30059622891e-07	1.52734731531e-07
HGNC:26924	WDR93	ENST00000268130.7	WDR93	15	90244977	90286622	2061	16	2.77137017106e-05	8.09906970481e-06	1.77713027514e-05	1.17089521172e-06	6.72434042645e-07	2.00364675529e-06	3.84697600965e-06
